"PlotID","SPCD","SpeciesGroup","Year","BA_total","N_total"
49628370910,8,"Fagus (FG)",4,2.26325597927557,33.1448261491071
49628370910,8,"Fagus (FG)",5,2.10231197175265,29.9602574177385
49628370910,8,"Fagus (FG)",6,1.95933606204134,27.2158023669569
49628370910,8,"Fagus (FG)",7,1.83127827711551,24.8237782119574
49628370910,8,"Fagus (FG)",8,1.71820883496073,22.765056429413
49628370910,8,"Fagus (FG)",9,1.61396948605843,20.9299210167167
49628370910,8,"Fagus (FG)",10,1.52221607133453,19.5504758526754
49628370910,8,"Fagus (FG)",11,1.43876283279402,18.3652502050338
49628370910,8,"Fagus (FG)",12,1.38185615262001,18.7854096136555
49628370910,8,"Fagus (FG)",13,1.3226657085375,19.1508737358873
49628370910,8,"Fagus (FG)",14,1.270872500894,19.5663049829938
49628370910,8,"Fagus (FG)",15,1.22393931093129,20.0164300016047
49628370910,9,"Other Angiosperms (OA)",0,0.640172951046198,49.8581993311287
49628370910,9,"Other Angiosperms (OA)",1,0.567882890106047,42.3373962811516
49628370910,9,"Other Angiosperms (OA)",2,0.504624057617611,36.0187049237477
49628370910,9,"Other Angiosperms (OA)",3,0.450208717093612,30.760563622098
49628370910,9,"Other Angiosperms (OA)",4,0.402846179897472,26.3491244922014
49628370910,9,"Other Angiosperms (OA)",5,0.361666205194025,22.6560341555189
49628370910,9,"Other Angiosperms (OA)",6,0.326436505136633,19.6056470390548
49628370910,9,"Other Angiosperms (OA)",7,0.295039120451359,17.0005218385469
49628370910,9,"Other Angiosperms (OA)",8,0.268096268818631,14.8360509701062
49628370910,9,"Other Angiosperms (OA)",9,0.244019018314352,12.9780723604902
49628370910,9,"Other Angiosperms (OA)",10,0.22569848520737,11.6246970955413
49628370910,9,"Other Angiosperms (OA)",11,0.209409893876626,10.4662616312595
49628370910,9,"Other Angiosperms (OA)",12,0.207962462527296,10.5366604172691
49628370910,9,"Other Angiosperms (OA)",13,0.206443387992212,10.5793545176522
49628370910,9,"Other Angiosperms (OA)",14,0.20514034593431,10.615073673629
49628370910,9,"Other Angiosperms (OA)",15,0.204358494125858,10.6703093594504
